regex	method	correct	testForMemb	testForEq	faults	totalStrings	time
Date1	Random_0_30_50000	false	96	50000	11904.0	2.4008890760512425E210	162559919
Date1	Random_0_30_100000	false	96	100000	11904.0	2.4008890760512425E210	321410544
Date1	Random_0_30_200000	false	96	200000	11904.0	2.4008890760512425E210	650124604
Date1	Random_0_30_300000	false	96	300000	11904.0	2.4008890760512425E210	983563354
Date1	Random_0_30_400000	false	96	400000	11904.0	2.4008890760512425E210	1296528076
Date1	Random_0_30_500000	false	96	500000	11904.0	2.4008890760512425E210	1888309705
Date1	Random_0_30_1000000	false	96	1000000	11904.0	2.4008890760512425E210	3419121734
Date1	Random_0_40_10	false	96	10	11904.0	2.4008890760512425E210	1977421
Date1	Random_0_40_20	false	96	20	11904.0	2.4008890760512425E210	1755667
Date1	Random_0_40_50	false	96	50	11904.0	2.4008890760512425E210	1497394
Date1	Random_0_40_100	false	96	100	11904.0	2.4008890760512425E210	1506646
Date1	Random_0_40_200	false	96	200	11904.0	2.4008890760512425E210	2124743
Date1	Random_0_40_300	false	96	300	11904.0	2.4008890760512425E210	2893631
Date1	Random_0_40_400	false	96	400	11904.0	2.4008890760512425E210	3002573
Date1	Random_0_40_500	false	96	500	11904.0	2.4008890760512425E210	3095937
Date1	Random_0_40_600	false	96	600	11904.0	2.4008890760512425E210	3651658
Date1	Random_0_40_700	false	96	700	11904.0	2.4008890760512425E210	4080840
Date1	Random_0_40_800	false	96	800	11904.0	2.4008890760512425E210	4820699
Date1	Random_0_40_900	false	96	900	11904.0	2.4008890760512425E210	5440948
Date1	Random_0_40_1000	false	96	1000	11904.0	2.4008890760512425E210	5115206
Date1	Random_0_40_2000	false	96	2000	11904.0	2.4008890760512425E210	9643626
Date1	Random_0_40_3000	false	96	3000	11904.0	2.4008890760512425E210	14044085
Date1	Random_0_40_4000	false	96	4000	11904.0	2.4008890760512425E210	18366657
Date1	Random_0_40_5000	false	96	5000	11904.0	2.4008890760512425E210	22178449
Date1	Random_0_40_10000	false	96	10000	11904.0	2.4008890760512425E210	43692818
Date1	Random_0_40_20000	false	96	20000	11904.0	2.4008890760512425E210	87083741
Date1	Random_0_40_30000	false	96	30000	11904.0	2.4008890760512425E210	129233063
Date1	Random_0_40_40000	false	96	40000	11904.0	2.4008890760512425E210	180888416
Date1	Random_0_40_50000	false	96	50000	11904.0	2.4008890760512425E210	228997678
Date1	Random_0_40_100000	false	96	100000	11904.0	2.4008890760512425E210	452819854
Date1	Random_0_40_200000	false	96	200000	11904.0	2.4008890760512425E210	868912152
Date1	Random_0_40_300000	false	96	300000	11904.0	2.4008890760512425E210	1300972433
Date1	Random_0_40_400000	false	96	400000	11904.0	2.4008890760512425E210	1734313012
Date1	Random_0_40_500000	false	96	500000	11904.0	2.4008890760512425E210	2152471253
Date1	Random_0_40_1000000	false	96	1000000	11904.0	2.4008890760512425E210	4395206686
Date1	Random_0_50_10	false	96	10	11904.0	2.4008890760512425E210	1995467
Date1	Random_0_50_20	false	96	20	11904.0	2.4008890760512425E210	914222
Date1	Random_0_50_50	false	96	50	11904.0	2.4008890760512425E210	1153667
Date1	Random_0_50_100	false	96	100	11904.0	2.4008890760512425E210	1389826
Date1	Random_0_50_200	false	96	200	11904.0	2.4008890760512425E210	1958113
Date1	Random_0_50_300	false	96	300	11904.0	2.4008890760512425E210	2522887
Date1	Random_0_50_400	false	96	400	11904.0	2.4008890760512425E210	3112638
Date1	Random_0_50_500	false	96	500	11904.0	2.4008890760512425E210	3465307
Date1	Random_0_50_600	false	96	600	11904.0	2.4008890760512425E210	4105618
Date1	Random_0_50_700	false	96	700	11904.0	2.4008890760512425E210	4598871
Date1	Random_0_50_800	false	96	800	11904.0	2.4008890760512425E210	5030812
Date1	Random_0_50_900	false	96	900	11904.0	2.4008890760512425E210	5711807
Date1	Random_0_50_1000	false	96	1000	11904.0	2.4008890760512425E210	6050690
Date1	Random_0_50_2000	false	96	2000	11904.0	2.4008890760512425E210	11178283
Date1	Random_0_50_3000	false	96	3000	11904.0	2.4008890760512425E210	17209773
Date1	Random_0_50_4000	false	96	4000	11904.0	2.4008890760512425E210	23311995
Date1	Random_0_50_5000	false	96	5000	11904.0	2.4008890760512425E210	27127721
Date1	Random_0_50_10000	false	96	10000	11904.0	2.4008890760512425E210	54825736
Date1	Random_0_50_20000	false	96	20000	11904.0	2.4008890760512425E210	108103022
Date1	Random_0_50_30000	false	96	30000	11904.0	2.4008890760512425E210	158946708
Date1	Random_0_50_40000	false	96	40000	11904.0	2.4008890760512425E210	212104571
Date1	Random_0_50_50000	false	96	50000	11904.0	2.4008890760512425E210	271008473
Date1	Random_0_50_100000	false	96	100000	11904.0	2.4008890760512425E210	564445824
Date1	Random_0_50_200000	false	96	200000	11904.0	2.4008890760512425E210	1091040174
Date1	Random_0_50_300000	false	96	300000	11904.0	2.4008890760512425E210	1756825581
Date1	Random_0_50_400000	false	96	400000	11904.0	2.4008890760512425E210	2368087680
Date1	Random_0_50_500000	false	96	500000	11904.0	2.4008890760512425E210	2727811314
Date1	Random_0_50_1000000	false	96	1000000	11904.0	2.4008890760512425E210	5329527676
Date1	Random_0_60_10	false	96	10	11904.0	2.4008890760512425E210	1105236
Date1	Random_0_60_20	false	96	20	11904.0	2.4008890760512425E210	909322
Date1	Random_0_60_50	false	96	50	11904.0	2.4008890760512425E210	1262564
Date1	Random_0_60_100	false	96	100	11904.0	2.4008890760512425E210	1569404
Date1	Random_0_60_200	false	96	200	11904.0	2.4008890760512425E210	1963977
Date1	Random_0_60_300	false	96	300	11904.0	2.4008890760512425E210	2991907
Date1	Random_0_60_400	false	96	400	11904.0	2.4008890760512425E210	3220002
Date1	Random_0_60_500	false	96	500	11904.0	2.4008890760512425E210	3994154
Date1	Random_0_60_600	false	96	600	11904.0	2.4008890760512425E210	4470526
Date1	Random_0_60_700	false	96	700	11904.0	2.4008890760512425E210	5351847
Date1	Random_0_60_800	false	96	800	11904.0	2.4008890760512425E210	6053889
Date1	Random_0_60_900	false	96	900	11904.0	2.4008890760512425E210	6563026
Date1	Random_0_60_1000	false	96	1000	11904.0	2.4008890760512425E210	8352620
Date1	Random_0_60_2000	false	96	2000	11904.0	2.4008890760512425E210	12803624
Date1	Random_0_60_3000	false	96	3000	11904.0	2.4008890760512425E210	19714272
Date1	Random_0_60_4000	false	96	4000	11904.0	2.4008890760512425E210	25958146
Date1	Random_0_60_5000	false	96	5000	11904.0	2.4008890760512425E210	33158645
Date1	Random_0_60_10000	false	96	10000	11904.0	2.4008890760512425E210	64486261
Date1	Random_0_60_20000	false	96	20000	11904.0	2.4008890760512425E210	127855218
Date1	Random_0_60_30000	false	96	30000	11904.0	2.4008890760512425E210	204292869
Date1	Random_0_60_40000	false	96	40000	11904.0	2.4008890760512425E210	259415954
Date1	Random_0_60_50000	false	96	50000	11904.0	2.4008890760512425E210	327824421
Date1	Random_0_60_100000	false	96	100000	11904.0	2.4008890760512425E210	633818693
Date1	Random_0_60_200000	false	96	200000	11904.0	2.4008890760512425E210	1315211978
Date1	Random_0_60_300000	false	96	300000	11904.0	2.4008890760512425E210	1908416372
Date1	Random_0_60_400000	false	96	400000	11904.0	2.4008890760512425E210	2575341895
Date1	Random_0_60_500000	false	96	500000	11904.0	2.4008890760512425E210	3415316171
Date1	Random_0_60_1000000	false	96	1000000	11904.0	2.4008890760512425E210	6803830426
Date1	Random_0_70_10	false	96	10	11904.0	2.4008890760512425E210	1219146
Date1	Random_0_70_20	false	96	20	11904.0	2.4008890760512425E210	1108139
Date1	Random_0_70_50	false	96	50	11904.0	2.4008890760512425E210	1250021
Date1	Random_0_70_100	false	96	100	11904.0	2.4008890760512425E210	1786074
Date1	Random_0_70_200	false	96	200	11904.0	2.4008890760512425E210	2431536
Date1	Random_0_70_300	false	96	300	11904.0	2.4008890760512425E210	3160290
Date1	Random_0_70_400	false	96	400	11904.0	2.4008890760512425E210	4447514
Date1	Random_0_70_500	false	96	500	11904.0	2.4008890760512425E210	5212816
Date1	Random_0_70_600	false	96	600	11904.0	2.4008890760512425E210	5583762
Date1	Random_0_70_700	false	96	700	11904.0	2.4008890760512425E210	6378944
Date1	Random_0_70_800	false	96	800	11904.0	2.4008890760512425E210	7048575
Date1	Random_0_70_900	false	96	900	11904.0	2.4008890760512425E210	7753405
Date1	Random_0_70_1000	false	96	1000	11904.0	2.4008890760512425E210	8936214
Date1	Random_0_70_2000	false	96	2000	11904.0	2.4008890760512425E210	16983527
Date1	Random_0_70_3000	false	96	3000	11904.0	2.4008890760512425E210	24562156
Date1	Random_0_70_4000	false	96	4000	11904.0	2.4008890760512425E210	32158226
Date1	Random_0_70_5000	false	96	5000	11904.0	2.4008890760512425E210	43288891
Date1	Random_0_70_10000	false	96	10000	11904.0	2.4008890760512425E210	79495602
Date1	Random_0_70_20000	false	96	20000	11904.0	2.4008890760512425E210	168964321
Date1	Random_0_70_30000	false	96	30000	11904.0	2.4008890760512425E210	253731638
Date1	Random_0_70_40000	false	96	40000	11904.0	2.4008890760512425E210	336408764
Date1	Random_0_70_50000	false	96	50000	11904.0	2.4008890760512425E210	408624473
Date1	Random_0_70_100000	false	96	100000	11904.0	2.4008890760512425E210	750259635
Date1	Random_0_70_200000	false	96	200000	11904.0	2.4008890760512425E210	1555914910
Date1	Random_0_70_300000	false	96	300000	11904.0	2.4008890760512425E210	2629614095
Date1	Random_0_70_400000	false	96	400000	11904.0	2.4008890760512425E210	3208739669
Date1	Random_0_70_500000	false	96	500000	11904.0	2.4008890760512425E210	4021606152
Date1	Random_0_70_1000000	false	96	1000000	11904.0	2.4008890760512425E210	7974088354
Date1	Random_0_80_10	false	96	10	11904.0	2.4008890760512425E210	1356358
Date1	Random_0_80_20	false	96	20	11904.0	2.4008890760512425E210	988465
Date1	Random_0_80_50	false	96	50	11904.0	2.4008890760512425E210	1316335
Date1	Random_0_80_100	false	96	100	11904.0	2.4008890760512425E210	1758657
Date1	Random_0_80_200	false	96	200	11904.0	2.4008890760512425E210	2620081
Date1	Random_0_80_300	false	96	300	11904.0	2.4008890760512425E210	3571204
Date1	Random_0_80_400	false	96	400	11904.0	2.4008890760512425E210	4354665
Date1	Random_0_80_500	false	96	500	11904.0	2.4008890760512425E210	5567414
Date1	Random_0_80_600	false	96	600	11904.0	2.4008890760512425E210	6162317
Date1	Random_0_80_700	false	96	700	11904.0	2.4008890760512425E210	7381264
Date1	Random_0_80_800	false	96	800	11904.0	2.4008890760512425E210	7813484
Date1	Random_0_80_900	false	96	900	11904.0	2.4008890760512425E210	8971510
Date1	Random_0_80_1000	false	96	1000	11904.0	2.4008890760512425E210	9824989
Date1	Random_0_80_2000	false	96	2000	11904.0	2.4008890760512425E210	18296973
Date1	Random_0_80_3000	false	96	3000	11904.0	2.4008890760512425E210	28611628
Date1	Random_0_80_4000	false	96	4000	11904.0	2.4008890760512425E210	41288023
Date1	Random_0_80_5000	false	96	5000	11904.0	2.4008890760512425E210	45071375
Date1	Random_0_80_10000	false	96	10000	11904.0	2.4008890760512425E210	90391820
Date1	Random_0_80_20000	false	96	20000	11904.0	2.4008890760512425E210	188420705
Date1	Random_0_80_30000	false	96	30000	11904.0	2.4008890760512425E210	269182636
Date1	Random_0_80_40000	false	96	40000	11904.0	2.4008890760512425E210	364701672
Date1	Random_0_80_50000	false	96	50000	11904.0	2.4008890760512425E210	450270379
Date1	Random_0_80_100000	false	96	100000	11904.0	2.4008890760512425E210	919628304
Date1	Random_0_80_200000	false	96	200000	11904.0	2.4008890760512425E210	1822933055
Date1	Random_0_80_300000	false	96	300000	11904.0	2.4008890760512425E210	2772899255
Date1	Random_0_80_400000	false	96	400000	11904.0	2.4008890760512425E210	3654681310
Date1	Random_0_80_500000	false	96	500000	11904.0	2.4008890760512425E210	4968106194
Date1	Random_0_80_1000000	false	96	1000000	11904.0	2.4008890760512425E210	9165437562
Date1	Random_0_90_10	false	96	10	11904.0	2.4008890760512425E210	1061453
Date1	Random_0_90_20	false	96	20	11904.0	2.4008890760512425E210	1103916
Date1	Random_0_90_50	false	96	50	11904.0	2.4008890760512425E210	1460338
Date1	Random_0_90_100	false	96	100	11904.0	2.4008890760512425E210	1940946
Date1	Random_0_90_200	false	96	200	11904.0	2.4008890760512425E210	3102877
Date1	Random_0_90_300	false	96	300	11904.0	2.4008890760512425E210	4154623
Date1	Random_0_90_400	false	96	400	11904.0	2.4008890760512425E210	4916783
Date1	Random_0_90_500	false	96	500	11904.0	2.4008890760512425E210	6060096
Date1	Random_0_90_600	false	96	600	11904.0	2.4008890760512425E210	7099749
Date1	Random_0_90_700	false	96	700	11904.0	2.4008890760512425E210	8425469
Date1	Random_0_90_800	false	96	800	11904.0	2.4008890760512425E210	9249847
Date1	Random_0_90_900	false	96	900	11904.0	2.4008890760512425E210	10490401
Date1	Random_0_90_1000	false	96	1000	11904.0	2.4008890760512425E210	11686366
Date1	Random_0_90_2000	false	96	2000	11904.0	2.4008890760512425E210	21822358
Date1	Random_0_90_3000	false	96	3000	11904.0	2.4008890760512425E210	32610941
Date1	Random_0_90_4000	false	96	4000	11904.0	2.4008890760512425E210	43206824
Date1	Random_0_90_5000	false	96	5000	11904.0	2.4008890760512425E210	53527419
Date1	Random_0_90_10000	false	96	10000	11904.0	2.4008890760512425E210	106611964
Date1	Random_0_90_20000	false	96	20000	11904.0	2.4008890760512425E210	216421602
Date1	Random_0_90_30000	false	96	30000	11904.0	2.4008890760512425E210	328573884
Date1	Random_0_90_40000	false	96	40000	11904.0	2.4008890760512425E210	412807628
Date1	Random_0_90_50000	false	96	50000	11904.0	2.4008890760512425E210	525977361
Date1	Random_0_90_100000	false	96	100000	11904.0	2.4008890760512425E210	1067902369
Date1	Random_0_90_200000	false	96	200000	11904.0	2.4008890760512425E210	2243723065
Date1	Random_0_90_300000	false	96	300000	11904.0	2.4008890760512425E210	3340423420
Date1	Random_0_90_400000	false	96	400000	11904.0	2.4008890760512425E210	4400266671
Date1	Random_0_90_500000	false	96	500000	11904.0	2.4008890760512425E210	5628637810
Date1	Random_0_90_1000000	false	96	1000000	11904.0	2.4008890760512425E210	11031555615
Date1	Random_0_100_10	false	96	10	11904.0	2.4008890760512425E210	1107972
Date1	Random_0_100_20	false	96	20	11904.0	2.4008890760512425E210	1211230
Date1	Random_0_100_50	false	96	50	11904.0	2.4008890760512425E210	1644439
Date1	Random_0_100_100	false	96	100	11904.0	2.4008890760512425E210	2589057
Date1	Random_0_100_200	false	96	200	11904.0	2.4008890760512425E210	3419161
Date1	Random_0_100_300	false	96	300	11904.0	2.4008890760512425E210	4650736
Date1	Random_0_100_400	false	96	400	11904.0	2.4008890760512425E210	6101875
Date1	Random_0_100_500	false	96	500	11904.0	2.4008890760512425E210	6780717
Date1	Random_0_100_600	false	96	600	11904.0	2.4008890760512425E210	8351157
Date1	Random_0_100_700	false	96	700	11904.0	2.4008890760512425E210	9301827
Date1	Random_0_100_800	false	96	800	11904.0	2.4008890760512425E210	10483120
Date1	Random_0_100_900	false	96	900	11904.0	2.4008890760512425E210	11612867
Date1	Random_0_100_1000	false	96	1000	11904.0	2.4008890760512425E210	12822652
Date1	Random_0_100_2000	false	96	2000	11904.0	2.4008890760512425E210	24816538
Date1	Random_0_100_3000	false	96	3000	11904.0	2.4008890760512425E210	37755480
Date1	Random_0_100_4000	false	96	4000	11904.0	2.4008890760512425E210	49150578
Date1	Random_0_100_5000	false	96	5000	11904.0	2.4008890760512425E210	60609808
Date1	Random_0_100_10000	false	96	10000	11904.0	2.4008890760512425E210	125025316
Date1	Random_0_100_20000	false	96	20000	11904.0	2.4008890760512425E210	240049053
Date1	Random_0_100_30000	false	96	30000	11904.0	2.4008890760512425E210	362133590
Date1	Random_0_100_40000	false	96	40000	11904.0	2.4008890760512425E210	483445595
Date1	Random_0_100_50000	false	96	50000	11904.0	2.4008890760512425E210	618817230
Date1	Random_0_100_100000	false	96	100000	11904.0	2.4008890760512425E210	1209140711
Date1	Random_0_100_200000	false	96	200000	11904.0	2.4008890760512425E210	2356190678
Date1	Random_0_100_300000	false	96	300000	11904.0	2.4008890760512425E210	3574950741
Date1	Random_0_100_400000	false	96	400000	11904.0	2.4008890760512425E210	5220908533
Date1	Random_0_100_500000	false	96	500000	11904.0	2.4008890760512425E210	6277793243
Date1	Random_0_100_1000000	false	96	1000000	11904.0	2.4008890760512425E210	12401879546
Date1	W_METHOD_1	false	96	9120	11904.0	2.4008890760512425E210	52845380
Date1	W_METHOD_2	false	96	866495	11904.0	2.4008890760512425E210	897444581
Date1	W_METHOD_3	false	96	82317120	11904.0	2.4008890760512425E210	108956827422
IndianVehicle	Random_0_10_10	false	191	10	1.9150040768396E13	2.4008890760512425E210	13324562
IndianVehicle	Random_0_10_20	false	191	20	1.9150040768396E13	2.4008890760512425E210	14356684
IndianVehicle	Random_0_10_50	false	191	50	1.9150040768396E13	2.4008890760512425E210	10671429
IndianVehicle	Random_0_10_100	false	191	100	1.9150040768396E13	2.4008890760512425E210	9588660
IndianVehicle	Random_0_10_200	false	191	200	1.9150040768396E13	2.4008890760512425E210	10058408
IndianVehicle	Random_0_10_300	false	191	300	1.9150040768396E13	2.4008890760512425E210	9969900
IndianVehicle	Random_0_10_400	false	191	400	1.9150040768396E13	2.4008890760512425E210	9067594
IndianVehicle	Random_0_10_500	false	191	500	1.9150040768396E13	2.4008890760512425E210	9792226
IndianVehicle	Random_0_10_600	false	191	600	1.9150040768396E13	2.4008890760512425E210	9082356
IndianVehicle	Random_0_10_700	false	191	700	1.9150040768396E13	2.4008890760512425E210	8509372
IndianVehicle	Random_0_10_800	false	191	800	1.9150040768396E13	2.4008890760512425E210	9530824
IndianVehicle	Random_0_10_900	false	191	900	1.9150040768396E13	2.4008890760512425E210	10267970
IndianVehicle	Random_0_10_1000	false	191	1000	1.9150040768396E13	2.4008890760512425E210	8480296
IndianVehicle	Random_0_10_2000	false	191	2000	1.9150040768396E13	2.4008890760512425E210	11067298
IndianVehicle	Random_0_10_3000	false	191	3000	1.9150040768396E13	2.4008890760512425E210	12812815
IndianVehicle	Random_0_10_4000	false	191	4000	1.9150040768396E13	2.4008890760512425E210	13668541
IndianVehicle	Random_0_10_5000	false	191	5000	1.9150040768396E13	2.4008890760512425E210	15676413
IndianVehicle	Random_0_10_10000	false	191	10000	1.9150040768396E13	2.4008890760512425E210	26508381
IndianVehicle	Random_0_10_20000	false	191	20000	1.9150040768396E13	2.4008890760512425E210	44900970
IndianVehicle	Random_0_10_30000	false	191	30000	1.9150040768396E13	2.4008890760512425E210	61086448
IndianVehicle	Random_0_10_40000	false	191	40000	1.9150040768396E13	2.4008890760512425E210	80051830
IndianVehicle	Random_0_10_50000	false	191	50000	1.9150040768396E13	2.4008890760512425E210	98319960
IndianVehicle	Random_0_10_100000	false	191	100000	1.9150040768396E13	2.4008890760512425E210	196879845
IndianVehicle	Random_0_10_200000	false	3330	262650	1.9150053869572E13	2.4008890760512425E210	516375028
IndianVehicle	Random_0_10_300000	false	3330	357027	1.9150053869572E13	2.4008890760512425E210	694274214
IndianVehicle	Random_0_10_400000	false	191	400000	1.9150040768396E13	2.4008890760512425E210	680183418
IndianVehicle	Random_0_10_500000	false	191	500000	1.9150040768396E13	2.4008890760512425E210	891811135
IndianVehicle	Random_0_10_1000000	false	3330	1269772	1.9150053869572E13	2.4008890760512425E210	2153284811
